,UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
111,107488,R,4184,R,1000,R,66,R,4184,R,1000,R,66,R,4184,R,1000,R,66,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3759,R,1316,R,5075,R,4184,R,1000,R,5184,R,4000,R,450,R,4450,R,4184,R,1000,R,5184,.,.,R,3759,R,1316,R,5075,R,4184,R,1000,R,5184,R,4000,R,450,R,4450,R,4184,R,1000,R,5184,.,.,R,3759,R,1316,R,5075,R,4184,R,1000,R,5184,R,4000,R,450,R,4450,R,4184,R,1000,R,5184,.,.,R,1200,R,1200,R,1800,R,1200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11799,R,12267,R,3968,R,12267,R,4446,R,3073,R,2000,R,3073,R,4446,R,3073,R,3500,R,3073
112,107512,R,30500,R,680,R,725,R,30500,R,680,R,725,R,30500,R,680,R,725,R,13500,R,280,R,750,R,13500,R,280,R,750,R,13500,R,280,R,750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,27280,R,620,R,27900,R,28480,R,640,R,29120,R,29480,R,660,R,30140,R,30500,R,680,R,31180,.,.,R,27280,R,620,R,27900,R,28480,R,640,R,29120,R,29480,R,660,R,30140,R,30500,R,680,R,31180,.,.,R,27280,R,620,R,27900,R,28480,R,640,R,29120,R,29480,R,660,R,30140,R,30500,R,680,R,31180,.,.,R,1100,R,1100,R,1100,R,1100,R,8000,R,8000,R,8510,R,8800,R,3200,R,3430,R,4200,R,4250,R,9280,R,9470,R,9470,R,9650,R,4000,R,4200,R,4200,R,4250,R,3300,R,3550,R,3550,R,3590
113,107521,R,2496,R,860,R,104,R,2496,R,860,R,104,R,4920,R,860,R,205,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2448,R,808,R,3256,R,2448,R,816,R,3264,R,2448,R,1010,R,3458,R,2496,R,860,R,3356,.,.,R,2448,R,808,R,3256,R,2448,R,816,R,3264,R,2448,R,1010,R,3458,R,2496,R,860,R,3356,.,.,R,4896,R,808,R,5704,R,4872,R,816,R,5688,R,4872,R,1010,R,5882,R,4920,R,860,R,5780,.,.,R,1200,R,1200,R,1200,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6376,R,6376,R,6376,R,7792,R,5896,R,5432,R,5432,R,5196,R,2258,R,2547,R,2126,R,1705
114,107549,R,2790,R,1030,R,93,R,2790,R,1030,R,93,R,5790,R,1030,R,193,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2160,R,844,R,3004,R,2160,R,844,R,3004,R,2232,R,844,R,3076,R,2790,R,930,R,3720,.,.,R,2160,R,844,R,3004,R,2160,R,844,R,3004,R,2232,R,844,R,3076,R,2790,R,930,R,3720,.,.,R,4512,R,844,R,5356,R,4512,R,844,R,5356,R,4632,R,844,R,5476,R,5790,R,933,R,6723,.,.,R,1100,R,1100,R,1100,R,1100,R,5700,R,5700,R,5700,R,5700,R,5540,R,5540,R,5540,R,5540,R,6315,R,6315,R,6315,R,6315,R,5540,R,5540,R,5540,R,5540,R,4300,R,4300,R,4300,R,4300
115,107558,R,24950,R,1000,R,1046,R,24950,R,1000,R,1046,R,24950,R,1000,R,1046,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,24950,R,0,R,24950,R,24950,R,1000,R,25950,R,24950,R,0,R,24950,R,24950,R,1000,R,25950,.,.,R,24950,R,0,R,24950,R,24950,R,1000,R,25950,R,24950,R,0,R,24950,R,24950,R,1000,R,25950,.,.,R,24950,R,0,R,24950,R,24950,R,1000,R,25950,R,24950,R,0,R,24950,R,24950,R,1000,R,25950,.,.,R,1000,R,0,R,1000,A,.,R,7600,R,7800,R,8000,R,8358,R,2400,R,2400,R,2400,R,2400,R,7600,R,7800,R,8000,R,8358,R,2400,R,2400,R,2400,R,2400,R,2400,R,2400,R,2400,R,2400
116,107585,R,2328,R,1008,R,97,R,2568,R,1008,R,107,R,3120,R,1008,R,130,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2208,R,1008,R,3216,R,2208,R,1008,R,3216,R,2208,R,1008,R,3216,R,2328,R,1008,R,3336,.,.,R,2448,R,1008,R,3456,R,2448,R,1008,R,3456,R,2448,R,1008,R,3456,R,2568,R,1008,R,3576,.,.,R,3120,R,1008,R,4128,R,3120,R,1008,R,4128,R,3120,R,1008,R,4128,R,3120,R,1008,R,4128,.,.,R,1500,R,428,R,1397,R,3204,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8531,R,8531,R,8858,R,8858,R,5085,R,7874,R,8177,R,8177,R,5085,R,5906,R,6133,R,6133
117,107600,R,11804,R,1210,R,495,R,11804,R,1210,R,495,R,11804,R,1210,R,495,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,.,.,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,.,.,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,R,11804,R,1210,R,13014,.,.,R,1200,R,1200,R,1200,R,1200,R,8250,R,8250,R,8250,R,8250,R,3641,R,3700,R,3748,R,3748,R,12134,R,12328,R,12488,R,12488,R,4879,R,4958,R,5022,R,5022,R,4879,R,4958,R,5022,R,5022
118,107619,R,2250,R,860,R,75,R,2640,R,860,R,88,R,4200,R,860,R,140,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2190,R,830,R,3020,R,2190,R,830,R,3020,R,2190,R,830,R,3020,R,2250,R,860,R,3110,.,.,R,2580,R,830,R,3410,R,2580,R,830,R,3410,R,2580,R,830,R,3410,R,2640,R,860,R,3500,.,.,R,4080,R,830,R,4910,R,4080,R,830,R,4910,R,4080,R,830,R,4910,R,4200,R,860,R,5060,.,.,R,1200,R,1200,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5400,R,5400,R,5400,R,5400,R,5700,R,5700,R,6240,R,6740,R,5250,R,5250,R,5700,R,6200
119,107637,R,3000,R,1200,R,100,R,3000,R,1200,R,100,R,6000,R,1200,R,200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2880,R,975,R,3855,R,2880,R,975,R,3855,R,2880,R,975,R,3855,R,3000,R,1200,R,4200,.,.,R,2880,R,975,R,3855,R,2880,R,975,R,3855,R,2880,R,975,R,3855,R,3000,R,1200,R,4200,.,.,R,5760,R,975,R,6735,R,5760,R,975,R,6735,R,5760,R,975,R,6735,R,6000,R,1200,R,7200,.,.,R,1320,R,1320,R,1320,R,1800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5796,R,5796,R,5796,R,6400,R,4737,R,4737,R,4737,R,6200,R,3936,R,3936,R,3936,R,5400
120,107664,R,4140,R,1680,R,138,R,4140,R,1680,R,138,R,5370,R,1680,R,179,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4020,R,1650,R,5670,R,4020,R,1650,R,5670,R,4140,R,1680,R,5820,R,4140,R,1680,R,5820,.,.,R,4020,R,1650,R,5670,R,4020,R,1650,R,5670,R,4140,R,1680,R,5820,R,4140,R,1680,R,5820,.,.,R,5250,R,1650,R,6900,R,5250,R,1650,R,6900,R,5370,R,1680,R,7050,R,5370,R,1680,R,7050,.,.,R,772,R,772,R,686,R,686,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8532,R,8532,R,9192,R,9192,R,7876,R,8148,R,8384,R,8384,R,7876,R,8148,R,8384,R,8384
121,107725,R,2220,R,1030,R,74,R,2550,R,1030,R,85,R,3630,R,1030,R,121,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2040,R,940,R,2980,R,2040,R,940,R,2980,R,2040,R,1030,R,3070,R,2220,R,1030,R,3250,.,.,R,2310,R,940,R,3250,R,2310,R,940,R,3250,R,2310,R,1030,R,3340,R,2550,R,1030,R,3580,.,.,R,3360,R,940,R,4300,R,3360,R,940,R,4300,R,3360,R,1030,R,4390,R,3630,R,1030,R,4660,.,.,R,1136,R,1136,R,1152,R,1326,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7921,R,7921,R,8206,R,8904,R,6545,R,6545,R,7784,R,8446,R,4566,R,4566,R,4739,R,5141
122,107743,R,2040,R,1344,R,85,R,2376,R,1344,R,99,R,2616,R,1344,R,109,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1992,R,1080,R,3072,R,1992,R,1080,R,3072,R,1992,R,1248,R,3240,R,2040,R,1344,R,3384,.,.,R,2328,R,1080,R,3408,R,2328,R,1080,R,3408,R,2328,R,1248,R,3576,R,2376,R,1344,R,3720,.,.,R,2568,R,1080,R,3648,R,2568,R,1080,R,3648,R,2568,R,1248,R,3816,R,2616,R,1344,R,3960,.,.,R,750,R,750,R,840,R,930,R,5000,R,8200,R,8550,R,8950,R,5904,R,2556,R,2556,R,4041,R,6966,R,6966,R,6966,R,6966,R,7056,R,4923,R,4923,R,6930,R,5904,R,4140,R,4140,R,5769
123,107840,R,4800,R,1446,R,200,R,4800,R,1446,R,200,R,4800,R,1446,R,200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4200,R,1396,R,5596,R,4200,R,1396,R,5596,R,4200,R,1396,R,5596,R,4800,R,1446,R,6246,.,.,R,4200,R,1396,R,5596,R,4200,R,1396,R,5596,R,4200,R,1396,R,5596,R,4800,R,1446,R,6246,.,.,R,4200,R,1396,R,5596,R,4200,R,1396,R,5596,R,4200,R,1396,R,5596,R,4800,R,1446,R,6246,.,.,R,500,R,500,R,500,R,650,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9173,R,9176,R,9176,R,9144,R,5977,R,5968,R,5968,R,6579,R,4178,R,3664,R,3664,R,3708
124,107877,R,17980,R,1470,R,745,R,17980,R,1470,R,745,R,17980,R,1470,R,745,A,.,A,.,R,430,A,.,A,.,R,430,A,.,A,.,R,430,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16668,R,1390,R,18058,R,17100,R,1400,R,18500,R,17100,R,1470,R,18570,R,17980,R,1470,R,19450,.,.,R,16668,R,1390,R,18058,R,17100,R,1400,R,18500,R,17100,R,1470,R,18570,R,17980,R,1470,R,19450,.,.,R,16668,R,1390,R,18058,R,17100,R,1400,R,18500,R,17100,R,1470,R,18570,R,17980,R,1470,R,19450,.,.,R,1250,R,1250,R,1250,R,1250,R,8296,R,8540,R,8550,R,8980,R,3110,R,3730,R,3020,R,3110,R,7700,R,7700,R,7850,R,7700,R,3730,R,3730,R,3800,R,3930,R,3730,R,3730,R,3800,R,3930
125,107974,R,2016,R,996,R,84,R,2328,R,996,R,97,R,4128,R,996,R,172,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2016,R,684,R,2700,R,2016,R,732,R,2748,R,2016,R,765,R,2781,R,2016,R,996,R,3012,.,.,R,2328,R,684,R,3012,R,2328,R,732,R,3060,R,2328,R,765,R,3093,R,2328,R,996,R,3324,.,.,R,4128,R,684,R,4812,R,4128,R,732,R,4860,R,4128,R,765,R,4893,R,4128,R,996,R,5124,.,.,R,1635,R,1635,R,1646,R,1635,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7816,R,7941,R,8044,R,7941,R,7276,R,7085,R,6875,R,7085,R,5264,R,5123,R,4983,R,5123
126,107983,R,7020,R,2560,R,234,R,7020,R,2560,R,234,R,12450,R,2560,R,415,R,5472,R,1620,R,304,R,5472,R,1620,R,304,R,8604,R,1620,R,478,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6420,R,2660,R,9080,R,6420,R,2660,R,9080,R,6750,R,2660,R,9410,R,7020,R,2660,R,9680,.,.,R,6420,R,2660,R,9080,R,6420,R,2660,R,9080,R,6750,R,2660,R,9410,R,7020,R,2660,R,9680,.,.,R,10920,R,2660,R,13580,R,11460,R,2660,R,14120,R,11970,R,2660,R,14630,R,12450,R,2660,R,15110,.,.,R,1600,R,1600,R,1600,R,1600,R,7188,R,7418,R,7595,R,7809,R,5882,R,6112,R,6177,R,6356,R,7188,R,7418,R,7595,R,7809,R,7495,R,7725,R,7806,R,8034,R,6472,R,6702,R,6772,R,6970
127,107992,R,3300,R,1530,R,110,R,3300,R,1530,R,110,R,4680,R,1530,R,156,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3240,R,1737,R,4977,R,3110,R,1461,R,4571,R,3100,R,1320,R,4420,R,3132,R,1387,R,4519,.,.,R,3240,R,1737,R,4977,R,3110,R,1461,R,4571,R,3100,R,1320,R,4420,R,3132,R,1387,R,4519,.,.,R,4680,R,1737,R,6417,R,4680,R,1737,R,6417,R,4680,R,1530,R,6210,R,3132,R,1387,R,4519,.,.,R,1500,R,1500,R,1500,R,1500,R,5972,R,5972,R,4731,R,5698,R,7029,R,5509,R,4745,R,5054,R,8531,R,8531,R,6150,R,8140,R,10910,R,10910,R,6781,R,7220,R,6870,R,6870,R,6870,R,5054
128,108092,R,4200,R,2218,R,175,R,4200,R,2218,R,175,R,11376,R,2218,R,474,R,7092,R,516,R,394,R,7092,R,516,R,394,R,11394,R,516,R,633,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4104,R,1650,R,5754,R,4104,R,1796,R,5900,R,4104,R,1650,R,5754,R,4104,R,2064,R,6168,0,.,R,4104,R,1650,R,5754,R,4104,R,1796,R,5900,R,4104,R,1650,R,5754,R,4104,R,2064,R,6168,0,.,R,11376,R,1650,R,13026,R,11376,R,1796,R,13172,R,11376,R,1650,R,13026,R,11376,R,2064,R,13440,0,.,R,1605,R,1235,R,1544,R,1260,R,9039,R,9470,R,9470,R,9645,R,4481,R,5360,R,5360,R,4671,R,10977,R,10890,R,10890,R,11176,R,4481,R,5360,R,5360,R,4671,R,4481,R,5360,R,5360,R,4671
129,108232,R,25728,R,1000,R,1072,R,25728,R,1000,R,1072,R,25728,R,1000,R,1072,R,29232,R,1000,R,1218,R,29232,R,1000,R,1218,R,29232,R,1000,R,1218,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,23112,R,300,R,23412,R,24264,R,400,R,24664,R,24624,R,800,R,25424,R,25728,R,1000,R,26728,.,.,R,23112,R,300,R,23412,R,24264,R,400,R,24664,R,24624,R,800,R,25424,R,25728,R,1000,R,26728,.,.,R,23112,R,300,R,23412,R,24264,R,400,R,24664,R,24624,R,800,R,25424,R,25728,R,1000,R,26728,.,.,R,1972,R,1080,R,1126,R,1152,R,17510,R,18386,R,19486,R,20280,R,3830,R,3044,R,3186,R,2700,R,15086,R,16580,R,17254,R,17784,R,5386,R,4754,R,4968,R,3924,R,4810,R,4276,R,4482,R,3348
130,108269,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17391,R,600,R,282,R,17391,R,600,R,282,R,17391,R,600,R,282,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
131,108667,R,1104,R,44,R,46,R,1104,R,44,R,46,R,8472,R,212,R,353,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1104,R,153,R,1257,R,1104,R,63,R,1167,R,1104,R,44,R,1148,R,1104,R,44,R,1148,.,.,R,1104,R,153,R,1257,R,1104,R,63,R,1167,R,1104,R,44,R,1148,R,1104,R,44,R,1148,.,.,R,7296,R,321,R,7617,R,7296,R,231,R,7527,R,8472,R,212,R,8684,R,8472,R,212,R,8684,.,.,R,1971,R,1971,R,1724,R,1724,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15084,R,22066,R,22066,R,22066,R,7038,R,6736,R,6796,R,6796,R,7038,R,6736,R,6796,R,6796
132,108807,R,1104,R,42,R,46,R,1104,R,42,R,46,R,8952,R,42,R,327,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1288,R,64,R,1352,R,1146,R,42,R,1188,R,1104,R,42,R,1146,R,1104,R,42,R,1146,.,.,R,1288,R,64,R,1352,R,1146,R,42,R,1188,R,1104,R,42,R,1146,R,1104,R,42,R,1146,.,.,R,7440,R,64,R,7504,R,7440,R,42,R,7482,R,7800,R,42,R,7842,R,8952,R,42,R,8994,.,.,R,1971,R,1971,R,1152,R,1152,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15084,R,16580,R,16253,R,17784,R,3996,R,4163,R,4761,R,4761,R,3996,R,4163,R,4761,R,4860
133,108852,R,37575,R,750,A,.,R,37575,R,750,A,.,R,37575,R,750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,35440,R,750,R,36190,R,36480,R,750,R,37230,R,36480,R,750,R,37230,R,37575,R,750,R,38325,.,.,R,35440,R,750,R,36190,R,36480,R,750,R,37230,R,36480,R,750,R,37230,R,37575,R,750,R,38325,.,.,R,35440,R,750,R,36190,R,36480,R,750,R,37230,R,36480,R,750,R,37230,R,37575,R,750,R,38325,.,.,R,570,R,570,R,570,R,570,R,13615,R,13975,R,13975,R,14335,R,1400,R,1400,R,1400,R,1400,R,14350,R,14350,R,14350,R,14350,R,6890,R,6890,R,6890,R,6890,R,6300,R,6300,R,6300,R,6300
